id,time,x,y
11,201328,676,0
11,202688,1360,0
11,203008,320,0
11,203364,356,0
11,204728,1364,0
11,205008,280,0
11,205404,396,0
11,206088,684,0
11,206764,676,0
11,207008,244,0
11,207452,444,0
11,208008,556,0
11,208796,788,0
11,209472,676,0
11,210144,672,0
11,210800,656,0
11,211008,208,0
11,211516,508,0
11,212120,604,0
11,212788,668,0
11,213496,708,0
11,214108,612,0
11,214764,656,0
11,215480,716,0
11,216096,616,0
11,216752,656,0
11,218128,1376,0
11,218740,612,0
11,219392,652,0
11,220112,720,0
11,220716,604,0
11,221384,668,0
11,222704,1320,0
11,223360,656,0
11,224020,660,0
11,224680,660,0
11,225332,652,0
11,226648,1316,0
11,227312,664,0
11,227964,652,0
11,228620,656,0
11,229272,652,0
11,229932,660,1
11,230588,656,1
11,231244,656,1
11,231948,704,1
11,232556,608,1
11,233220,664,1
11,233864,644,1
11,234520,656,0
11,235176,656,0
11,235836,660,0
11,236488,652,0
11,237140,652,0
11,237792,652,0
11,238028,236,0
11,238452,424,0
11,239100,648,0
11,239748,648,0
11,240020,272,0
11,240400,380,0
11,241120,720,0
11,241728,608,0
11,243700,1972,0
11,245020,1320,0
11,245668,648,0
11,246324,656,0
11,246976,652,0
11,247612,636,0
11,248252,640,0
11,248896,644,0
11,249540,644,0
11,250188,648,0
11,250832,644,0
11,251488,656,0
11,252032,544,0
11,252132,100,0
11,252788,656,0
11,253032,244,0
11,253432,400,0
11,254128,696,0
11,254728,600,0
11,255388,660,0
11,256036,648,0
11,256696,660,1
11,257400,704,1
11,257996,596,1
11,258640,644,1
11,259288,648,1
11,259936,648,1
11,260584,648,0
11,261232,648,0
11,261868,636,0
11,262516,648,0
11,263148,632,0
11,263784,636,0
11,264040,256,0
11,264416,376,0
11,265700,1284,0
11,266040,340,0
11,266392,352,0
11,266976,584,0
11,267612,636,0
11,268036,424,0
11,268260,224,0
11,268900,640,0
11,269536,636,0
11,270168,632,0
11,271448,1280,0
11,272132,684,0
11,272716,584,0
11,273040,324,0
11,273360,320,0
11,274000,640,0
11,274636,636,0
11,275280,644,0
11,275928,648,0
11,276576,648,0
11,277216,640,0
11,277860,644,0
11,278508,648,0
11,279044,536,0
11,279156,112,0
11,280044,888,0
11,280444,400,0
11,281140,696,0
11,281744,604,0
11,282380,636,0
11,283660,1280,0
11,284352,692,0
11,284940,588,0
11,285576,636,0
11,286048,472,0
11,286212,164,0
11,286848,636,0
11,287488,640,0
11,288120,632,0
11,288752,632,0
11,289048,296,0
11,289380,332,0
11,290020,640,0
11,290656,636,0
11,291052,396,0
11,291344,292,0
11,291924,580,0
11,292568,644,0
11,293204,636,0
11,293844,640,0
11,294052,208,0
11,294480,428,0
11,295172,692,0
11,295760,588,0
11,296052,292,0
11,296396,344,0
11,297028,632,0
11,297664,636,0
11,298056,392,0
11,298312,256,0
11,298944,632,0
11,299056,112,0
11,299588,532,0
11,300228,640,0
11,300868,640,0
11,301512,644,0
11,302152,640,0
11,303056,904,0
11,303428,372,0
11,304060,632,0
11,304696,636,0
11,305328,632,0
11,305964,636,0
11,306608,644,0
11,307228,620,0
11,307868,640,0
11,308060,192,0
11,308496,436,0
11,309136,640,0
11,309768,632,0
11,310060,292,0
11,310400,340,0
11,311032,632,0
11,311664,632,0
11,312060,396,0
11,312300,240,0
11,312928,628,0
11,313556,628,0
11,314064,508,0
11,314188,124,0
11,314824,636,0
11,315448,624,0
11,316704,1256,0
11,317332,628,0
11,317968,636,0
11,318592,624,0
11,319844,1252,0
11,320472,628,0
11,321700,1228,0
11,322320,620,0
11,322936,616,0
11,323068,132,0
11,323560,492,0
11,324068,508,0
11,324796,728,0
11,325068,272,0
11,325412,344,0
11,326036,624,0
11,326664,628,0
11,327288,624,0
11,327912,624,0
11,328068,156,0
11,328544,476,0
11,329072,528,0
11,329804,732,0
11,330072,268,0
11,330428,356,0
11,331056,628,0
11,331684,628,0
11,332312,628,0
11,332932,620,0
11,333556,624,0
11,334172,616,0
11,334812,640,0
11,335444,632,0
11,336076,632,0
11,337356,1280,0
11,337984,628,0
11,338616,632,0
11,339248,632,0
11,339880,632,0
11,340516,636,0
11,341076,560,0
11,341148,72,0
11,341772,624,0
11,342076,304,0
11,342400,324,0
11,343032,632,0
11,343664,632,0
11,344076,412,0
11,344300,224,0
11,344932,632,0
11,345560,628,0
11,346196,636,0
11,346832,636,0
11,347080,248,0
11,347460,380,0
11,348084,624,0
11,348716,632,0
11,349080,364,0
11,349352,272,0
11,349976,624,0
11,350600,624,0
11,351224,624,0
11,351856,632,0
11,352080,224,0
11,352488,408,0
11,353736,1248,0
11,354080,344,0
11,354364,284,0
11,354992,628,0
11,355624,632,0
11,356252,628,0
11,356876,624,0
11,357504,628,0
11,358764,1260,0
11,359396,632,0
11,360028,632,0
11,361296,1268,0
11,361928,632,0
11,362560,632,0
11,363196,636,0
11,363828,632,0
11,364460,632,0
11,365088,628,0
11,365716,628,0
11,366980,1264,0
11,367608,628,0
11,368096,488,0
11,368236,140,0
11,368868,632,0
11,369096,228,0
11,370748,1652,0
11,371376,628,0
11,372008,632,0
11,373252,1244,0
11,373876,624,1
11,374500,624,1
11,375184,684,1
11,375756,572,1
11,376376,620,1
11,377000,624,1
11,377636,636,1
11,378268,632,1
11,378896,628,1
11,379528,632,1
11,380212,684,1
11,380796,584,1
11,381428,632,1
11,382064,636,1
11,382696,632,0
11,383096,400,0
11,383336,240,0
11,383968,632,0
11,385228,1260,0
157,0,384,0
157,908,908,0
157,1852,944,0
157,2240,388,0
157,2736,496,0
157,3752,1016,0
157,4648,896,0
157,5068,420,0
157,5584,516,0
157,6236,652,0
157,6404,168,0
157,6676,272,0
157,7028,352,0
157,7412,384,0
157,7688,276,0
157,8332,644,0
157,9256,924,0
157,10220,964,0
157,10592,372,0
157,11080,488,0
157,12000,920,0
157,12936,936,0
157,13876,940,0
157,14828,952,0
157,15744,916,0
157,16684,940,0
157,17620,936,0
157,18564,944,0
157,19284,720,0
157,19484,200,0
157,20412,928,0
157,21320,908,0
157,22216,896,0
157,23096,880,0
157,23960,864,0
157,24840,880,0
157,25220,380,0
157,25728,508,0
157,26644,916,0
157,27544,900,0
157,28452,908,0
157,29356,904,0
157,30272,916,0
157,31120,848,0
157,31420,300,0
157,32080,660,0
157,33036,956,0
157,33904,868,0
157,34532,628,0
157,34788,256,0
157,35708,920,0
157,36636,928,0
157,37548,912,0
157,38476,928,0
157,39388,912,0
157,40304,916,0
157,41224,920,0
157,42156,932,0
157,43076,920,0
157,44024,948,0
157,44896,872,0
157,45856,960,0
157,46720,864,0
157,47668,948,0
157,48532,864,0
157,49488,956,0
157,50384,896,0
157,51268,884,0
157,52136,868,0
157,53004,868,0
157,53848,844,0
157,54788,940,0
157,55708,920,0
157,56644,936,0
157,57568,924,0
157,58476,908,0
157,59388,912,0
157,60340,952,0
157,61268,928,0
157,62152,884,0
157,63060,908,0
157,64048,988,0
157,64936,888,0
157,65864,928,0
157,66644,780,0
157,66776,132,0
157,67740,964,0
157,68616,876,0
157,69596,980,0
157,70272,676,0
157,70468,196,0
157,71396,928,0
157,72340,944,0
157,72952,612,0
157,73284,332,0
157,73672,388,0
157,74208,536,0
157,75172,964,0
157,75876,704,0
157,76996,1120,0
157,77972,976,0
157,78928,956,0
157,79872,944,0
157,80776,904,0
157,80864,88,0
157,81732,868,0
157,82652,920,0
157,83572,920,0
157,84488,916,0
157,85412,924,0
157,86312,900,0
157,87204,892,0
157,88096,892,0
157,88968,872,0
157,89828,860,0
157,90696,868,0
157,91600,904,0
157,92528,928,0
157,93448,920,0
157,94392,944,0
157,94564,172,0
157,95300,736,0
157,96288,988,0
157,97248,960,0
157,98208,960,0
157,99152,944,0
157,100056,904,0
157,100992,936,0
157,101916,924,0
157,102872,956,1
157,103816,944,0
157,104804,988,0
157,105732,928,0
157,106652,920,0
157,107536,884,0
157,108452,916,0
157,109372,920,1
157,110340,968,1
157,111200,860,1
157,112116,916,1
157,113024,908,0
157,113940,916,0
157,114852,912,0
157,115304,452,0
157,115748,444,0
157,115928,180,0
157,116168,240,0
157,116652,484,0
157,117608,956,0
157,118496,888,0
157,119308,812,0
157,120184,876,0
157,120612,428,0
157,120736,124,0
157,121076,340,0
157,121960,884,0
157,122868,908,0
157,123784,916,0
157,124696,912,0
157,125064,368,0
157,125472,408,0
157,125852,380,0
157,126436,584,0
157,126532,96,0
157,126912,380,0
157,127028,116,0
157,127888,860,0
157,128124,236,0
157,128144,20,0
157,128632,488,0
157,128704,72,0
157,129300,596,0
157,130164,864,0
157,131080,916,0
157,131992,912,0
157,132888,896,0
157,133788,900,0
157,134696,908,0
157,135612,916,0
157,135980,368,0
157,136512,532,0
157,137416,904,0
157,138328,912,0
157,139220,892,0
157,140160,940,0
157,141008,848,0
157,141908,900,0
157,142840,932,0
157,143712,872,0
157,144540,828,0
157,145408,868,0
157,146308,900,0
157,147096,788,0
157,147312,216,0
157,147952,640,0
157,148452,500,0
157,148876,424,0
157,149600,724,0
157,150648,1048,0
157,151548,900,0
157,152252,704,0
157,153308,1056,0
157,154216,908,0
157,155128,912,0
157,156036,908,0
157,156924,888,0
157,157824,900,0
157,158736,912,0
157,159128,392,0
157,159620,492,0
157,160520,900,0
157,161424,904,0
157,162316,892,0
157,162520,204,0
157,163216,696,0
157,164116,900,0
157,165028,912,0
157,165924,896,0
157,166820,896,0
157,167724,904,0
157,168628,904,0
157,169536,908,1
157,170444,908,0
157,171356,912,0
157,172316,960,0
157,173164,848,0
157,174108,944,0
157,174976,868,0
157,175884,908,0
157,176776,892,0
157,177680,904,0
157,178576,896,0
157,179472,896,0
157,179948,476,0
157,180148,200,0
157,180352,204,0
157,181252,900,0
157,182164,912,0
157,183060,896,0
157,183964,904,0
157,184880,916,0
157,185792,912,0
157,186708,916,0
157,187632,924,0
157,188540,908,0
157,189276,736,0
157,189432,156,0
157,190328,896,0
157,190896,568,0
157,191236,340,0
157,191840,604,0
157,191988,148,0
157,192600,612,0
157,193084,484,0
157,193280,196,0
157,193920,640,0
157,194872,952,0
157,195756,884,0
157,196644,888,0
157,197484,840,0
157,198376,892,0
157,199324,948,0
157,201048,1724,0
157,201940,892,0
157,202672,732,0
157,202880,208,0
157,203756,876,0
157,204592,836,0
157,205476,884,0
157,206388,912,0
157,207272,884,0
157,208108,836,0
157,209036,928,0
157,209852,816,0
157,210732,880,1
157,211608,876,1
157,212536,928,1
157,213344,808,1
157,214204,860,1
157,215076,872,1
157,215940,864,1
157,216804,864,0
157,217664,860,0
157,218536,872,0
157,219400,864,0
157,220260,860,0
157,221172,912,0
157,222032,860,0
157,222900,868,0
157,223708,808,0
157,224568,860,0
157,225440,872,0
157,226352,912,0
157,227012,660,0
157,227168,156,0
157,228036,868,0
157,228952,916,0
157,229816,864,0
157,230700,884,0
157,231228,528,0
157,231564,336,0
157,232436,872,0
157,232808,372,0
157,233244,436,0
157,233964,720,0
157,234096,132,0
157,235000,904,0
157,235868,868,0
157,236652,784,0
157,237160,508,0
157,237592,432,0
157,238456,864,0
157,238576,120,0
157,238812,236,0
157,239052,240,0
157,239328,276,0
157,239680,352,0
157,240212,532,0
157,240312,100,0
157,241060,748,0
157,241888,828,0
157,242224,336,0
157,242720,496,0
157,242800,80,0
157,243680,880,0
157,244588,908,0
157,245428,840,0
157,245484,56,0
157,246364,880,0
157,246880,516,0
157,247164,284,0
157,248036,872,0
157,248688,652,0
157,248904,216,0
157,249416,512,0
157,249484,68,0
157,249772,288,0
157,250644,872,0
157,251524,880,0
157,252396,872,0
157,253240,844,0
157,254144,904,0
157,255032,888,0
157,255368,336,0
157,255932,564,0
157,256828,896,0
157,257728,900,0
157,258608,880,0
157,259488,880,0
157,260380,892,0
157,261272,892,0
157,262160,888,0
157,263088,928,0
157,263976,888,0
157,264812,836,0
157,265688,876,0
157,266604,916,0
157,267432,828,0
157,268356,924,0
157,269188,832,0
157,270064,876,0
157,270948,884,0
157,271824,876,1
157,272712,888,0
157,273580,868,0
157,274456,876,0
157,275336,880,0
157,276204,868,0
157,277088,884,0
157,277968,880,0
157,278908,940,0
157,279776,868,0
157,280600,824,0
157,281468,868,0
157,282380,912,0
157,283200,820,0
157,284116,916,0
157,284944,828,0
157,285804,860,0
157,286664,860,1
157,287524,860,1
157,288424,900,1
157,289220,796,1
157,290076,856,1
157,290932,856,1
157,291792,860,0
157,292692,900,0
157,293504,812,0
157,294416,912,0
157,295236,820,0
157,296108,872,0
157,296992,884,0
157,297872,880,0
157,298744,872,0
157,299180,436,0
157,299600,420,0
157,300468,868,0
157,301376,908,0
157,302176,800,0
157,303008,832,0
157,303844,836,1
157,304708,864,0
157,305556,848,0
157,306412,856,0
157,307272,860,1
157,308176,904,1
157,308988,812,1
157,309856,868,1
157,310724,868,1
157,311588,864,0
157,312448,860,0
157,313368,920,0
157,314244,876,0
157,315124,880,0
157,315936,812,0
157,316844,908,0
157,317668,824,0
157,318532,864,0
157,319380,848,0
157,320232,852,1
157,321088,856,1
157,321940,852,0
157,322844,904,0
157,323656,812,0
157,324512,856,0
157,325412,900,0
157,326208,796,0
157,327068,860,0
157,327924,856,1
157,328776,852,1
157,329636,860,0
157,330492,856,0
212,0,1444,0
212,724,724,0
212,1428,704,0
212,2128,700,0
212,2848,720,0
212,3556,708,0
212,5032,1476,0
212,5816,784,0
212,6624,808,0
212,7352,728,0
212,8108,756,0
212,8880,772,0
212,9632,752,0
212,10396,764,0
212,11136,740,0
212,11896,760,0
212,12628,732,0
212,13372,744,0
212,14096,724,0
212,14844,748,0
212,15572,728,0
212,16368,796,0
212,17052,684,0
212,17792,740,0
212,18600,808,0
212,20076,1476,0
212,20836,760,0
212,21600,764,0
212,22372,772,0
212,23112,740,0
212,23880,768,0
212,24624,744,0
212,25384,760,0
212,26136,752,0
212,26876,740,0
212,27640,764,0
212,28384,744,0
212,29160,776,0
212,29920,760,0
212,30672,752,0
212,31440,768,0
212,32180,740,0
212,32944,764,0
212,33680,736,0
212,35168,1488,0
212,35884,716,0
212,36612,728,1
212,37380,768,0
212,38060,680,1
212,38812,752,0
212,39548,736,0
212,41060,1512,0
212,41816,756,0
212,42560,744,0
212,43292,732,0
212,44028,736,0
212,44744,716,0
212,45472,728,0
212,46188,716,0
212,46912,724,1
212,47636,724,1
212,48400,764,1
212,49068,668,1
212,49776,708,1
212,50512,736,0
212,51236,724,1
212,51952,716,0
212,52672,720,0
212,53384,712,0
212,54116,732,0
212,54828,712,0
212,55556,728,0
212,56284,728,0
212,57020,736,0
212,57740,720,0
212,58448,708,0
212,59164,716,0
212,59868,704,0
212,60572,704,0
212,61276,704,1
212,61972,696,1
212,62660,688,1
212,63400,740,1
212,64024,624,0
212,64704,680,1
212,65380,676,1
212,66044,664,0
212,66712,668,0
212,67376,664,0
212,68032,656,0
166,0,548,0
166,592,592,0
166,1188,596,0
166,1836,648,0
166,2380,544,0
166,3028,648,0
166,3624,596,0
166,4216,592,0
166,4764,548,0
166,5412,648,0
166,5948,536,0
166,6600,652,0
166,7192,592,0
166,7728,536,0
166,8324,596,0
166,8920,596,0
166,9516,596,0
166,10704,1188,0
166,11300,596,0
166,11892,592,0
166,12540,648,0
166,13080,540,0
166,13728,648,0
166,14264,536,0
166,14856,592,0
166,15456,600,0
166,16052,596,1
166,16696,644,0
166,17240,544,0
166,17844,604,1
166,18444,600,1
166,19040,596,1
166,19640,600,1
166,20236,596,0
166,20828,592,0
166,21476,648,0
166,22024,548,0
166,22672,648,0
166,23268,596,0
166,23864,596,0
166,24468,604,0
166,25076,608,0
166,25668,592,0
166,26268,600,0
166,26876,608,0
166,27080,204,0
166,27476,396,0
166,28076,600,0
166,28680,604,0
166,31012,2332,0
166,31656,644,0
166,32196,540,0
166,32792,596,0
166,33444,652,0
166,34044,600,0
166,34648,604,0
166,35200,552,0
166,35860,660,0
166,36416,556,0
166,37068,652,0
166,37676,608,0
166,38288,612,0
166,38904,616,0
166,39520,616,0
166,40072,552,0
166,40736,664,0
166,41352,616,0
166,41956,604,0
166,42556,600,0
166,43168,612,0
166,43776,608,0
166,44328,552,0
166,44984,656,0
166,45548,564,0
166,46212,664,0
166,46820,608,0
166,47380,560,0
166,48000,620,0
166,48664,664,0
166,49228,564,0
166,49904,676,0
166,50516,612,0
166,51088,572,0
166,51704,616,0
166,52316,612,0
166,52936,620,0
166,53608,672,0
166,54220,612,0
166,54832,612,0
166,55444,612,0
166,56064,620,0
166,56620,556,0
166,57232,612,0
166,57852,620,0
166,58468,616,0
166,59080,612,0
166,59748,668,0
166,60368,620,0
166,60976,608,0
166,61592,616,0
166,62212,620,0
166,62820,608,0
166,63376,556,0
166,63992,616,0
166,64656,664,0
166,65212,556,0
166,65876,664,0
166,66500,624,0
166,67108,608,0
166,67676,568,0
166,68348,672,0
166,68968,620,0
166,69588,620,0
166,70208,620,0
166,70828,620,0
166,71444,616,0
166,72000,556,0
166,72672,672,0
166,73236,564,0
166,73844,608,0
166,74448,604,0
166,75060,612,1
166,75668,608,1
166,76268,600,0
166,76928,660,0
166,77484,556,0
166,78096,612,0
166,78748,652,0
166,79356,608,0
166,79972,616,0
166,80576,604,0
166,81184,608,0
166,81804,620,0
166,82416,612,0
166,82976,560,0
166,83588,612,0
166,84208,620,0
166,84872,664,0
166,85484,612,0
166,86048,564,0
166,86716,668,0
166,87324,608,0
166,87932,608,0
166,88548,616,0
166,89108,560,0
166,89764,656,0
166,90380,616,0
166,90984,604,0
166,91540,556,0
166,92204,664,0
166,92812,608,0
166,93416,604,0
166,94024,608,0
166,94636,612,0
166,95240,604,0
166,95796,556,0
166,96456,660,0
166,97076,620,0
166,97684,608,0
166,98244,560,0
166,98864,620,0
166,99536,672,0
166,100100,564,0
166,100768,668,0
166,101332,564,0
166,101948,616,0
166,102564,616,0
166,103228,664,1
166,103796,568,1
166,104404,608,1
166,105012,608,1
166,105628,616,1
166,106244,616,1
166,106856,612,1
166,107524,668,1
166,108092,568,1
166,108712,620,1
166,109324,612,0
166,109996,672,0
166,110560,564,0
166,111224,664,0
166,111784,560,0
166,112396,612,0
166,113008,612,0
166,113612,604,1
166,114220,608,1
166,114836,616,1
166,115504,668,1
166,116056,552,1
166,116672,616,1
166,117292,620,1
166,117912,620,0
166,118524,612,0
166,119136,612,0
166,119812,676,0
166,120424,612,0
166,120984,560,0
166,121648,664,0
166,122212,564,0
166,122888,676,0
166,123496,608,0
166,124056,560,0
166,124672,616,0
166,125288,616,0
166,125896,608,0
166,126508,612,0
166,127128,620,0
166,127788,660,0
166,128344,556,0
166,129008,664,0
166,129576,568,0
166,130236,660,0
166,130792,556,0
166,131456,664,0
166,132068,612,0
166,132620,552,0
166,133228,608,0
166,133840,612,1
166,134500,660,1
166,135052,552,1
166,135660,608,1
166,136272,612,1
166,136872,600,0
166,137488,616,0
166,138152,664,0
166,138776,624,0
166,139332,556,0
166,139948,616,0
166,140564,616,0
166,141232,668,0
166,141840,608,0
166,142456,616,0
166,143016,560,0
166,143684,668,0
166,144240,556,0
166,144852,612,0
166,145460,608,0
166,146068,608,1
166,146668,600,0
166,147272,604,0
166,147936,664,0
166,148488,552,0
166,149144,656,0
166,149756,612,0
166,150368,612,0
166,150980,612,0
166,152216,1236,0
166,152836,620,0
166,153440,604,0
166,154056,616,0
166,154676,620,0
166,155240,564,0
166,155848,608,0
166,156464,616,0
166,157136,672,0
166,157736,600,0
166,158296,560,0
166,158952,656,0
166,159552,600,0
166,160156,604,0
166,160716,560,0
166,161316,600,0
166,161972,656,0
166,162584,612,0
166,163144,560,0
166,163796,652,0
166,164412,616,0
166,165020,608,0
166,165628,608,0
166,166240,612,0
166,166804,564,0
166,167412,608,0
166,168016,604,0
166,168624,608,0
166,169280,656,0
166,169824,544,0
166,170432,608,0
166,171092,660,0
166,171700,608,0
166,172252,552,0
166,172916,664,0
166,173532,616,0
166,174148,616,0
166,174752,604,0
166,175368,616,0
166,175984,616,0
166,176600,616,0
166,177160,560,0
166,178444,1284,0
166,179064,620,0
166,179676,612,0
166,180292,616,0
166,180908,616,0
166,181524,616,0
166,182140,616,0
166,182752,612,0
166,183372,620,0
166,183984,612,0
166,184548,564,0
166,185164,616,0
166,185780,616,0
166,186444,664,0
166,187064,620,0
166,187680,616,0
166,188248,568,0
166,188852,604,1
166,189464,612,1
166,190124,660,1
166,190680,556,1
166,191276,596,1
166,191888,612,1
166,192496,608,1
166,193100,604,0
166,193708,608,0
166,194320,612,0
166,194992,672,0
166,195604,612,0
166,196172,568,0
166,196848,676,0
166,197472,624,0
166,198088,616,0
166,198712,624,0
166,199336,624,0
166,199956,620,0
166,200572,616,0
166,201184,612,0
166,201756,572,0
166,202372,616,0
166,202988,616,0
166,203660,672,0
166,204272,612,0
166,204828,556,0
166,205440,612,0
166,206056,616,1
166,206668,612,1
166,207328,660,1
166,207892,564,1
166,208508,616,1
166,209132,624,1
166,209800,668,0
166,210360,560,0
166,211032,672,0
166,211652,620,0
166,212268,616,0
166,212876,608,0
166,213484,608,0
166,214100,616,0
166,214716,616,0
166,215328,612,0
166,215940,612,0
166,216556,616,0
166,217180,624,0
166,217800,620,0
166,218416,616,0
166,219032,616,0
166,219656,624,0
166,220276,620,0
166,220884,608,0
166,221504,620,0
166,222120,616,0
166,222728,608,0
166,223288,560,0
166,223904,616,0
166,224576,672,0
166,225136,560,0
166,225804,668,0
166,226368,564,0
166,227036,668,0
166,227648,612,0
166,228192,544,0
166,228876,684,0
166,229496,620,0
166,230108,612,0
166,231284,1176,0
166,231948,664,0
166,232548,600,0
166,233104,556,0
166,233768,664,0
166,234320,552,0
166,234928,608,0
166,235592,664,0
166,236196,604,0
166,236804,608,0
166,237360,556,0
166,238028,668,0
166,238588,560,0
166,239188,600,0
166,239804,616,0
166,240468,664,0
166,241084,616,0
166,241688,604,0
166,242300,612,0
166,242860,560,0
166,243520,660,0
166,244072,552,0
166,244680,608,0
166,245292,612,0
166,245896,604,0
166,246492,596,0
166,247100,608,0
166,247708,608,0
166,248316,608,0
166,248968,652,0
166,249580,612,0
166,250148,568,0
166,250760,612,0
166,251424,664,0
166,252040,616,0
166,252660,620,0
166,253276,616,0
166,253888,612,0
166,254496,608,0
166,255112,616,0
166,255728,616,0
166,256284,556,0
166,256892,608,0
166,257504,612,0
166,258116,612,0
166,258728,612,0
166,259332,604,0
166,259952,620,0
166,260616,664,0
166,261788,1172,0
166,262404,616,0
166,263072,668,0
166,263632,560,0
166,264300,668,0
166,264868,568,0
166,265488,620,0
166,266148,660,0
166,266712,564,0
166,267328,616,0
166,267992,664,0
166,268600,608,0
166,269208,608,0
166,269772,564,0
166,270380,608,0
166,271040,660,0
166,271608,568,0
166,272212,604,0
166,272884,672,0
166,273496,612,0
166,274112,616,0
166,274724,612,0
166,275332,608,0
166,275944,612,0
166,276560,616,0
166,277168,608,0
166,277776,608,0
166,278336,560,0
166,279004,668,0
166,279608,604,0
166,280220,612,0
166,280792,572,0
166,281408,616,0
166,282064,656,0
166,282676,612,0
166,283296,620,0
166,283908,612,0
166,284460,552,0
166,285076,616,0
166,285744,668,0
166,286300,556,0
166,286912,612,0
166,287584,672,0
166,288208,624,0
166,288760,552,0
166,289432,672,0
166,290052,620,0
166,290668,616,0
166,291220,552,0
166,291884,664,0
166,292500,616,0
166,293112,612,0
166,293716,604,0
166,294328,612,0
166,294944,616,0
166,295560,616,0
166,296168,608,0
166,296788,620,0
166,297352,564,0
166,298016,664,0
166,298572,556,0
166,299200,628,0
166,299860,660,0
166,300464,604,0
166,301024,560,0
166,301636,612,0
166,302300,664,0
166,302852,552,0
166,303464,612,0
166,304132,668,0
166,304744,612,0
166,305300,556,0
166,305912,612,0
166,306532,620,0
166,307196,664,0
166,307752,556,0
166,308368,616,0
166,309040,672,0
166,309644,604,0
166,310208,564,0
166,310880,672,0
166,311496,616,0
166,312112,616,0
166,312720,608,0
166,313332,612,0
166,313932,600,0
166,314536,604,0
166,315144,608,0
166,315744,600,0
166,316348,604,0
166,316952,604,0
166,318156,1204,0
166,318756,600,0
166,319312,556,0
166,319912,600,0
166,320516,604,0
166,321124,608,0
166,321728,604,0
166,322332,604,0
166,322932,600,0
166,323596,664,0
166,324192,596,0
166,324796,604,0
166,325356,560,0
166,326012,656,0
166,326616,604,0
166,327228,612,0
166,327832,604,0
166,328440,608,0
166,329652,1212,0
166,330872,1220,0
166,331488,616,0
166,332104,616,0
166,332728,624,0
166,333340,612,0
166,333952,612,0
166,334508,556,0
166,335132,624,0
166,335740,608,0
166,336352,612,0
166,336964,612,0
166,337576,612,0
166,338180,604,0
166,338788,608,0
166,339448,660,0
166,340052,604,0
166,340660,608,0
166,341884,1224,0
166,342492,608,0
166,343104,612,0
166,343660,556,0
166,344332,672,0
166,344884,552,0
166,345548,664,0
166,346160,612,0
166,346768,608,0
166,347320,552,0
166,347928,608,0
166,348592,664,0
166,349204,612,0
166,349752,548,0
166,350356,604,0
166,350964,608,0
166,351568,604,0
166,352172,604,1
166,352780,608,0
166,353392,612,0
166,354048,656,0
166,354604,556,0
166,355268,664,0
166,355832,564,0
166,356440,608,0
166,357056,616,0
166,357676,620,0
166,358900,1224,0
166,359520,620,0
166,360132,612,0
166,360736,604,0
166,361400,664,0
166,362016,616,0
166,362628,612,0
166,363244,616,0
166,363852,608,0
166,364472,620,0
166,365084,612,0
166,365700,616,0
166,366260,560,0
166,366936,676,0
166,367548,612,0
166,368164,616,0
166,368784,620,0
166,369352,568,0
166,370020,668,0
166,370632,612,0
166,371252,620,0
166,371864,612,0
166,372424,560,0
166,373088,664,0
166,374264,1176,0
166,374928,664,0
166,375540,612,0
166,376156,616,0
166,376764,608,0
166,377368,604,0
166,377924,556,0
166,378536,612,0
166,379196,660,0
166,379748,552,0
166,380360,612,0
166,381028,668,0
166,381648,620,0
166,382264,616,0
166,382828,564,0
166,383496,668,0
166,384120,624,0
166,384740,620,0
166,385356,616,0
166,385980,624,0
166,386604,624,0
166,387220,616,0
166,387776,556,0
166,388392,616,0
166,389008,616,0
166,389620,612,1
166,390232,612,1
166,390848,616,0
166,391512,664,0
166,392076,564,0
166,392684,608,0
166,393352,668,0
166,393964,612,0
166,394520,556,0
166,395188,668,0
166,395804,616,0
166,396372,568,0
166,396984,612,0
166,397600,616,0
166,398268,668,0
166,398832,564,0
166,399488,656,0
166,400100,612,0
166,400716,616,0
166,401276,560,0
166,401936,660,0
166,402544,608,0
166,403156,612,0
166,403760,604,0
166,404364,604,0
166,404972,608,0
166,405584,612,0
166,406188,604,0
166,406796,608,0
166,407360,564,0
166,408028,668,0
166,408640,612,0
166,409208,568,0
166,409832,624,0
166,410456,624,0
166,411128,672,0
166,411760,632,0
166,412344,584,0
166,412964,620,0
166,413648,684,0
166,414280,632,0
166,414912,632,0
166,415532,620,0
166,416164,632,0
166,416796,632,0
166,417424,628,0
166,418044,620,0
166,418668,624,0
166,419288,620,0
166,419904,616,0
166,420472,568,0
166,421148,676,0
166,421764,616,0
166,422384,620,0
166,423012,628,0
166,423636,624,0
166,424260,624,0
166,424840,580,0
166,425460,620,0
166,426084,624,0
166,426760,676,0
166,427376,616,0
166,427940,564,0
166,428616,676,0
166,429228,612,0
166,429796,568,0
166,430420,624,0
166,431036,616,0
166,431652,616,0
166,432280,628,0
166,432948,668,0
166,433512,564,0
166,434184,672,0
166,434812,628,0
166,435388,576,0
166,436008,620,0
166,436688,680,0
166,437936,1248,0
166,438560,624,0
166,439184,624,0
166,439804,620,0
166,440372,568,0
166,440992,620,0
166,441664,672,0
166,442220,556,0
166,442892,672,0
166,443516,624,0
166,444132,616,0
166,444748,616,0
166,445992,1244,0
166,446604,612,0
166,447172,568,0
166,447788,616,0
166,448400,612,0
166,449012,612,0
166,449688,676,0
166,450300,612,0
166,450860,560,0
166,451476,616,0
166,452148,672,0
